iso_code,continent,location,date,new_cases,new_deaths,new_vaccinations,stringency_index,population_density
MYS,Asia,Malaysia,10-06-21,6239,75,161396,75.93,96.254
MYS,Asia,Malaysia,11-06-21,5671,73,126742,75.93,96.254
MYS,Asia,Malaysia,12-06-21,6849,84,137738,75.93,96.254
MYS,Asia,Malaysia,13-06-21,5793,76,132097,75.93,96.254
MYS,Asia,Malaysia,14-06-21,5304,64,204102,75.93,96.254
MYS,Asia,Malaysia,15-06-21,4949,60,223490,89.81,96.254
MYS,Asia,Malaysia,16-06-21,5419,101,214725,89.81,96.254
MYS,Asia,Malaysia,17-06-21,5150,73,229723,89.81,96.254
MYS,Asia,Malaysia,18-06-21,5738,60,185980,89.81,96.254
MYS,Asia,Malaysia,19-06-21,6440,74,172322,89.81,96.254
MYS,Asia,Malaysia,20-06-21,5911,72,146822,89.81,96.254
MYS,Asia,Malaysia,21-06-21,5293,60,246043,89.81,96.254
MYS,Asia,Malaysia,22-06-21,4611,69,260405,89.81,96.254
MYS,Asia,Malaysia,23-06-21,4743,77,265690,89.81,96.254
MYS,Asia,Malaysia,24-06-21,5244,83,277970,89.81,96.254
MYS,Asia,Malaysia,25-06-21,5841,84,223254,89.81,96.254
MYS,Asia,Malaysia,26-06-21,5812,82,199214,89.81,96.254
MYS,Asia,Malaysia,27-06-21,5803,81,178072,89.81,96.254
MYS,Asia,Malaysia,28-06-21,5586,60,210301,89.81,96.254
MYS,Asia,Malaysia,29-06-21,5218,57,244511,89.81,96.254
MYS,Asia,Malaysia,30-06-21,6437,107,270971,89.81,96.254
MYS,Asia,Malaysia,01-07-21,6276,62,270418,91.67,96.254
MYS,Asia,Malaysia,02-07-21,6988,84,241042,91.67,96.254
MYS,Asia,Malaysia,03-07-21,6982,73,224311,91.67,96.254
MYS,Asia,Malaysia,04-07-21,6658,107,216020,91.67,96.254
MYS,Asia,Malaysia,05-07-21,6045,63,328219,91.67,96.254
MYS,Asia,Malaysia,06-07-21,6387,77,356562,91.67,96.254
MYS,Asia,Malaysia,07-07-21,7654,103,395627,91.67,96.254
MYS,Asia,Malaysia,08-07-21,7097,91,390844,91.67,96.254
MYS,Asia,Malaysia,09-07-21,8868,135,350752,91.67,96.254
MYS,Asia,Malaysia,10-07-21,9180,77,336711,91.67,96.254
MYS,Asia,Malaysia,11-07-21,9353,87,298343,91.67,96.254
MYS,Asia,Malaysia,12-07-21,9105,91,435201,91.67,96.254
MYS,Asia,Malaysia,13-07-21,8574,102,440218,91.67,96.254
MYS,Asia,Malaysia,14-07-21,11079,125,459635,91.67,96.254
MYS,Asia,Malaysia,15-07-21,11618,118,479381,91.67,96.254
MYS,Asia,Malaysia,16-07-21,13215,110,418314,91.67,96.254
MYS,Asia,Malaysia,17-07-21,12541,115,397793,91.67,96.254
MYS,Asia,Malaysia,18-07-21,12528,138,356934,91.67,96.254
MYS,Asia,Malaysia,19-07-21,10710,153,443637,91.67,96.254
MYS,Asia,Malaysia,20-07-21,10972,129,312198,85.19,96.254
MYS,Asia,Malaysia,21-07-21,12366,93,459944,85.19,96.254
MYS,Asia,Malaysia,22-07-21,11985,199,520550,85.19,96.254
MYS,Asia,Malaysia,23-07-21,13034,134,479556,85.19,96.254
MYS,Asia,Malaysia,24-07-21,15573,144,433828,85.19,96.254
MYS,Asia,Malaysia,25-07-21,15902,184,417806,85.19,96.254
MYS,Asia,Malaysia,26-07-21,17045,92,538756,85.19,96.254
MYS,Asia,Malaysia,27-07-21,14516,207,572853,85.19,96.254
MYS,Asia,Malaysia,28-07-21,16117,203,583092,85.19,96.254
MYS,Asia,Malaysia,29-07-21,17405,147,582095,85.19,96.254
MYS,Asia,Malaysia,30-07-21,17170,174,536560,85.19,96.254
MYS,Asia,Malaysia,31-07-21,16840,134,544616,85.19,96.254
MYS,Asia,Malaysia,01-08-21,17786,165,496475,85.19,96.254
MYS,Asia,Malaysia,02-08-21,17150,160,489569,85.19,96.254
MYS,Asia,Malaysia,03-08-21,15764,219,505446,85.19,96.254
MYS,Asia,Malaysia,04-08-21,17105,195,516785,81.94,96.254
MYS,Asia,Malaysia,05-08-21,19819,257,539380,81.94,96.254
MYS,Asia,Malaysia,06-08-21,20596,164,471751,81.94,96.254
MYS,Asia,Malaysia,07-08-21,20889,160,452694,81.94,96.254
MYS,Asia,Malaysia,08-08-21,19257,210,412340,81.94,96.254
MYS,Asia,Malaysia,09-08-21,18688,360,488668,81.94,96.254
MYS,Asia,Malaysia,10-08-21,17236,212,379234,83.28,96.254
MYS,Asia,Malaysia,11-08-21,19991,201,520312,83.27,96.254
MYS,Asia,Malaysia,12-08-21,20780,211,553044,83.25,96.254
MYS,Asia,Malaysia,13-08-21,21668,318,497761,83.23,96.254
MYS,Asia,Malaysia,14-08-21,21468,277,471747,83.22,96.254
MYS,Asia,Malaysia,15-08-21,20670,260,440842,80.43,96.254
MYS,Asia,Malaysia,16-08-21,20546,282,527148,79.79,96.254
MYS,Asia,Malaysia,17-08-21,19740,274,550163,79.75,96.254
MYS,Asia,Malaysia,18-08-21,19631,293,572972,79.71,96.254
MYS,Asia,Malaysia,19-08-21,22242,225,549884,79.67,96.254
MYS,Asia,Malaysia,20-08-21,22948,178,515649,69.92,96.254
MYS,Asia,Malaysia,21-08-21,23564,233,502124,69.88,96.254
MYS,Asia,Malaysia,22-08-21,22262,223,466212,69.85,96.254
MYS,Asia,Malaysia,23-08-21,19807,232,419710,69.82,96.254
MYS,Asia,Malaysia,24-08-21,17672,174,447509,69.79,96.254
MYS,Asia,Malaysia,25-08-21,20837,211,452599,69.76,96.254
MYS,Asia,Malaysia,26-08-21,22642,265,440559,69.73,96.254
MYS,Asia,Malaysia,27-08-21,24599,393,378340,69.7,96.254
MYS,Asia,Malaysia,28-08-21,22070,339,374458,69.68,96.254
MYS,Asia,Malaysia,29-08-21,22597,252,333339,69.66,96.254
MYS,Asia,Malaysia,30-08-21,20579,285,392749,69.64,96.254
MYS,Asia,Malaysia,31-08-21,19268,295,288019,69.62,96.254
MYS,Asia,Malaysia,01-09-21,20897,282,431742,69.6,96.254
MYS,Asia,Malaysia,02-09-21,18762,278,405394,69.58,96.254
MYS,Asia,Malaysia,03-09-21,20988,249,359925,69.55,96.254
MYS,Asia,Malaysia,04-09-21,19378,330,336802,69.53,96.254
MYS,Asia,Malaysia,05-09-21,19057,362,317295,69.51,96.254
MYS,Asia,Malaysia,06-09-21,20396,336,343957,69.49,96.254
MYS,Asia,Malaysia,07-09-21,17352,272,352502,69.47,96.254
MYS,Asia,Malaysia,08-09-21,18547,311,352628,69.45,96.254
MYS,Asia,Malaysia,09-09-21,19733,361,353934,66.64,96.254
MYS,Asia,Malaysia,10-09-21,19307,323,318299,66.62,96.254
MYS,Asia,Malaysia,11-09-21,21176,341,287018,66.6,96.254
MYS,Asia,Malaysia,12-09-21,19550,592,251735,66.58,96.254
MYS,Asia,Malaysia,13-09-21,19198,292,252247,66.56,96.254
MYS,Asia,Malaysia,14-09-21,16073,413,268471,66.54,96.254
MYS,Asia,Malaysia,15-09-21,15669,463,274452,66.52,96.254
MYS,Asia,Malaysia,16-09-21,19495,422,221148,66.5,96.254
MYS,Asia,Malaysia,17-09-21,18815,346,263828,66.48,96.254
MYS,Asia,Malaysia,18-09-21,17577,388,255562,66.46,96.254
MYS,Asia,Malaysia,19-09-21,15549,324,239250,66.45,96.254
MYS,Asia,Malaysia,20-09-21,14954,376,313042,66.42,96.254
MYS,Asia,Malaysia,21-09-21,14345,301,276245,66.41,96.254
MYS,Asia,Malaysia,22-09-21,15759,334,341839,66.38,96.254
MYS,Asia,Malaysia,23-09-21,14990,487,348531,66.36,96.254
MYS,Asia,Malaysia,24-09-21,13754,366,292667,66.34,96.254
MYS,Asia,Malaysia,25-09-21,14554,0,278734,66.32,96.254
MYS,Asia,Malaysia,26-09-21,13899,228,283918,66.31,96.254
MYS,Asia,Malaysia,27-09-21,13104,278,338487,66.29,96.254
MYS,Asia,Malaysia,28-09-21,10959,258,344838,66.27,96.254
MYS,Asia,Malaysia,29-09-21,11332,240,356245,66.25,96.254
MYS,Asia,Malaysia,30-09-21,12434,208,344185,66.23,96.254
MYS,Asia,Malaysia,01-10-21,12735,192,249472,66.22,96.254
MYS,Asia,Malaysia,02-10-21,11889,121,224289,66.2,96.254
MYS,Asia,Malaysia,03-10-21,10915,109,218634,66.19,96.254
MYS,Asia,Malaysia,04-10-21,9066,118,237133,66.18,96.254
MYS,Asia,Malaysia,05-10-21,8075,76,235227,66.17,96.254
MYS,Asia,Malaysia,06-10-21,8817,117,219964,66.16,96.254
MYS,Asia,Malaysia,07-10-21,9380,105,205569,66.15,96.254
MYS,Asia,Malaysia,08-10-21,9890,132,184972,66.13,96.254
MYS,Asia,Malaysia,09-10-21,9751,78,152072,66.12,96.254
MYS,Asia,Malaysia,10-10-21,8743,74,137534,66.11,96.254
MYS,Asia,Malaysia,11-10-21,7373,64,196779,65.25,96.254
MYS,Asia,Malaysia,12-10-21,6709,93,217856,65.2,96.254
MYS,Asia,Malaysia,13-10-21,7276,103,218195,65.16,96.254
MYS,Asia,Malaysia,14-10-21,7950,68,217117,65.11,96.254
MYS,Asia,Malaysia,15-10-21,8084,88,186208,65.07,96.254
MYS,Asia,Malaysia,16-10-21,7420,89,138386,65.04,96.254
MYS,Asia,Malaysia,17-10-21,7509,88,142805,65.01,96.254
MYS,Asia,Malaysia,18-10-21,6145,63,217353,64.96,96.254
MYS,Asia,Malaysia,19-10-21,5434,72,140187,58.21,96.254
MYS,Asia,Malaysia,20-10-21,5745,69,269385,58.18,96.254
MYS,Asia,Malaysia,21-10-21,5516,76,247944,58.14,96.254
MYS,Asia,Malaysia,22-10-21,6210,96,167180,58.12,96.254
MYS,Asia,Malaysia,23-10-21,6630,78,121265,58.11,96.254
MYS,Asia,Malaysia,24-10-21,5828,42,132350,58.09,96.254
MYS,Asia,Malaysia,25-10-21,5666,46,193336,58.07,96.254
MYS,Asia,Malaysia,26-10-21,4782,92,189987,58.04,96.254
MYS,Asia,Malaysia,27-10-21,5726,84,176687,58.02,96.254
MYS,Asia,Malaysia,28-10-21,6148,98,194586,58,96.254
MYS,Asia,Malaysia,29-10-21,6377,95,146276,57.99,96.254
MYS,Asia,Malaysia,30-10-21,6060,63,80428,57.98,96.254
MYS,Asia,Malaysia,31-10-21,5854,44,67737,57.97,96.254
MYS,Asia,Malaysia,01-11-21,4979,36,113136,57.96,96.254
MYS,Asia,Malaysia,02-11-21,4626,63,127068,57.95,96.254
MYS,Asia,Malaysia,03-11-21,5071,70,119829,53.78,96.254
MYS,Asia,Malaysia,04-11-21,5291,46,44340,53.77,96.254
MYS,Asia,Malaysia,05-11-21,5713,64,86569,53.77,96.254
MYS,Asia,Malaysia,06-11-21,4922,47,45034,53.76,96.254
MYS,Asia,Malaysia,07-11-21,4701,54,41401,53.76,96.254
MYS,Asia,Malaysia,08-11-21,4343,35,113220,53.75,96.254
MYS,Asia,Malaysia,09-11-21,4543,58,119908,53.75,96.254
MYS,Asia,Malaysia,10-11-21,5403,78,136311,53.74,96.254
MYS,Asia,Malaysia,11-11-21,6243,59,149628,53.74,96.254
MYS,Asia,Malaysia,12-11-21,6323,49,119377,53.73,96.254
MYS,Asia,Malaysia,13-11-21,6517,41,59718,53.73,96.254
MYS,Asia,Malaysia,14-11-21,5809,55,46818,53.73,96.254
MYS,Asia,Malaysia,15-11-21,5162,45,106788,53.72,96.254
MYS,Asia,Malaysia,16-11-21,5143,53,125556,53.72,96.254
MYS,Asia,Malaysia,17-11-21,5413,40,122929,53.71,96.254
MYS,Asia,Malaysia,18-11-21,6288,68,128766,53.71,96.254
MYS,Asia,Malaysia,19-11-21,6380,55,109334,53.71,96.254
MYS,Asia,Malaysia,20-11-21,6355,45,48588,53.71,96.254
MYS,Asia,Malaysia,21-11-21,5859,41,39296,53.7,96.254
MYS,Asia,Malaysia,22-11-21,4854,24,113265,53.7,96.254
MYS,Asia,Malaysia,23-11-21,4885,61,140380,53.7,96.254
MYS,Asia,Malaysia,24-11-21,5594,47,143559,53.7,96.254
MYS,Asia,Malaysia,25-11-21,5755,37,144147,53.7,96.254
MYS,Asia,Malaysia,26-11-21,6144,48,116958,53.7,96.254
MYS,Asia,Malaysia,27-11-21,5501,45,56969,53.7,96.254
MYS,Asia,Malaysia,28-11-21,5097,40,43955,53.69,96.254
MYS,Asia,Malaysia,29-11-21,4239,29,112632,51.84,96.254
MYS,Asia,Malaysia,30-11-21,4087,61,139661,51.84,96.254
MYS,Asia,Malaysia,01-12-21,4879,55,147387,54.62,96.254
MYS,Asia,Malaysia,02-12-21,5439,49,155338,54.62,96.254
MYS,Asia,Malaysia,03-12-21,5806,47,129957,54.62,96.254
MYS,Asia,Malaysia,04-12-21,5551,17,72323,54.62,96.254
MYS,Asia,Malaysia,05-12-21,4896,36,57514,54.62,96.254
MYS,Asia,Malaysia,06-12-21,4298,40,102862,54.62,96.254
MYS,Asia,Malaysia,07-12-21,4262,38,130123,54.61,96.254
MYS,Asia,Malaysia,08-12-21,4965,66,130982,54.61,96.254
MYS,Asia,Malaysia,09-12-21,5020,28,146696,54.61,96.254
MYS,Asia,Malaysia,10-12-21,5446,41,128698,54.61,96.254
MYS,Asia,Malaysia,11-12-21,5058,44,74220,54.61,96.254
MYS,Asia,Malaysia,12-12-21,4626,31,69885,54.61,96.254
MYS,Asia,Malaysia,13-12-21,3490,17,134165,54.61,96.254
MYS,Asia,Malaysia,14-12-21,3504,29,166868,54.61,96.254
MYS,Asia,Malaysia,15-12-21,4097,48,175038,54.61,96.254
MYS,Asia,Malaysia,16-12-21,3900,33,177906,54.61,96.254
MYS,Asia,Malaysia,17-12-21,4262,37,165855,54.6,96.254
MYS,Asia,Malaysia,18-12-21,4362,18,74021,54.6,96.254
MYS,Asia,Malaysia,19-12-21,4083,29,81420,54.6,96.254
MYS,Asia,Malaysia,20-12-21,3108,19,150389,54.6,96.254
MYS,Asia,Malaysia,21-12-21,2589,43,172636,51.82,96.254
MYS,Asia,Malaysia,22-12-21,3140,57,182120,51.82,96.254
MYS,Asia,Malaysia,23-12-21,3519,29,182737,51.82,96.254
MYS,Asia,Malaysia,24-12-21,3510,44,145016,51.82,96.254
MYS,Asia,Malaysia,25-12-21,3528,43,26397,51.82,96.254
MYS,Asia,Malaysia,26-12-21,3160,7,65983,51.82,96.254
MYS,Asia,Malaysia,27-12-21,2778,19,133444,51.82,96.254
MYS,Asia,Malaysia,28-12-21,2757,35,158070,49.05,96.254
MYS,Asia,Malaysia,29-12-21,2897,23,190653,49.04,96.254
MYS,Asia,Malaysia,30-12-21,3683,36,211230,49.04,96.254
MYS,Asia,Malaysia,31-12-21,3997,34,186427,49.04,96.254
MYS,Asia,Malaysia,01-01-22,3573,25,42484,49.04,96.254
MYS,Asia,Malaysia,02-01-22,3386,26,97036,49.04,96.254
MYS,Asia,Malaysia,03-01-22,2882,19,214556,40.1,96.254
MYS,Asia,Malaysia,04-01-22,2690,28,246985,40.09,96.254
MYS,Asia,Malaysia,05-01-22,2842,31,250928,40.09,96.254
MYS,Asia,Malaysia,06-01-22,3270,18,258413,40.09,96.254
MYS,Asia,Malaysia,07-01-22,3543,19,222248,40.08,96.254
MYS,Asia,Malaysia,08-01-22,3381,14,128410,40.08,96.254
MYS,Asia,Malaysia,09-01-22,3251,13,113040,40.08,96.254
MYS,Asia,Malaysia,10-01-22,2888,23,228515,40.08,96.254
MYS,Asia,Malaysia,11-01-22,2641,18,258706,40.07,96.254
MYS,Asia,Malaysia,12-01-22,3175,27,261336,40.07,96.254
MYS,Asia,Malaysia,13-01-22,3198,15,272620,40.07,96.254
MYS,Asia,Malaysia,14-01-22,3684,12,240576,40.07,96.254
MYS,Asia,Malaysia,15-01-22,3346,12,170581,40.07,96.254
MYS,Asia,Malaysia,16-01-22,3074,19,150145,40.07,96.254
MYS,Asia,Malaysia,17-01-22,3010,12,248278,40.06,96.254
MYS,Asia,Malaysia,18-01-22,2342,16,133665,40.06,96.254
MYS,Asia,Malaysia,19-01-22,3245,9,273948,40.06,96.254
MYS,Asia,Malaysia,20-01-22,3229,13,253592,40.06,96.254
MYS,Asia,Malaysia,21-01-22,3764,22,202390,40.05,96.254
MYS,Asia,Malaysia,22-01-22,4046,15,160983,40.05,96.254
MYS,Asia,Malaysia,23-01-22,4116,15,134394,40.05,96.254
MYS,Asia,Malaysia,24-01-22,3856,9,208259,40.05,96.254
MYS,Asia,Malaysia,25-01-22,3214,10,218819,40.04,96.254
MYS,Asia,Malaysia,26-01-22,4066,16,213376,40.04,96.254
MYS,Asia,Malaysia,27-01-22,4744,12,209872,40.04,96.254
MYS,Asia,Malaysia,28-01-22,5439,10,183641,40.04,96.254
MYS,Asia,Malaysia,29-01-22,5522,12,100756,40.04,96.254
MYS,Asia,Malaysia,30-01-22,5139,5,83082,40.04,96.254
MYS,Asia,Malaysia,31-01-22,4915,8,99059,40.04,96.254
MYS,Asia,Malaysia,01-02-22,4774,13,29394,40.04,96.254
MYS,Asia,Malaysia,02-02-22,5566,7,30729,40.04,96.254
MYS,Asia,Malaysia,03-02-22,5736,7,103953,40.03,96.254
MYS,Asia,Malaysia,04-02-22,5720,8,92863,40.03,96.254
MYS,Asia,Malaysia,05-02-22,7234,11,75544,40.03,96.254
MYS,Asia,Malaysia,06-02-22,9117,14,71066,40.03,96.254
MYS,Asia,Malaysia,07-02-22,10089,9,123986,40.03,96.254
MYS,Asia,Malaysia,08-02-22,11034,9,158161,40.03,96.254
MYS,Asia,Malaysia,09-02-22,13944,13,171165,40.02,96.254
MYS,Asia,Malaysia,10-02-22,17134,9,178775,40.02,96.254
MYS,Asia,Malaysia,11-02-22,19090,10,165371,40.02,96.254
MYS,Asia,Malaysia,12-02-22,20939,24,147947,40.02,96.254
MYS,Asia,Malaysia,13-02-22,22802,15,121532,40.02,96.254
MYS,Asia,Malaysia,14-02-22,21072,11,153767,40.02,96.254
MYS,Asia,Malaysia,15-02-22,21315,24,158651,40.02,96.254
MYS,Asia,Malaysia,16-02-22,22133,31,168586,40.01,96.254
MYS,Asia,Malaysia,17-02-22,27831,21,177877,40.01,96.254
MYS,Asia,Malaysia,18-02-22,26701,39,163281,40.01,96.254
MYS,Asia,Malaysia,19-02-22,27808,24,154749,40.01,96.254
MYS,Asia,Malaysia,20-02-22,28825,46,130947,40.01,96.254
MYS,Asia,Malaysia,21-02-22,26832,37,141525,40.01,96.254
MYS,Asia,Malaysia,22-02-22,25099,43,152538,40.01,96.254
MYS,Asia,Malaysia,23-02-22,27179,43,147749,40.01,96.254
MYS,Asia,Malaysia,24-02-22,31199,55,141245,40.01,96.254
MYS,Asia,Malaysia,25-02-22,32070,46,136079,40.01,96.254
MYS,Asia,Malaysia,26-02-22,30644,57,122114,40.01,96.254
MYS,Asia,Malaysia,27-02-22,27299,43,103845,40.01,96.254
MYS,Asia,Malaysia,28-02-22,24466,40,119842,40.01,96.254
MYS,Asia,Malaysia,01-03-22,23100,75,104806,40,96.254
MYS,Asia,Malaysia,02-03-22,25854,78,101049,40,96.254
MYS,Asia,Malaysia,03-03-22,27500,115,99539,40,96.254
MYS,Asia,Malaysia,04-03-22,32467,86,84367,40,96.254
MYS,Asia,Malaysia,05-03-22,33209,78,70813,40,96.254
MYS,Asia,Malaysia,06-03-22,33406,67,58853,40,96.254
MYS,Asia,Malaysia,07-03-22,27435,55,66029,39.99,96.254
MYS,Asia,Malaysia,08-03-22,26856,77,71102,39.99,96.254
MYS,Asia,Malaysia,09-03-22,31490,79,64677,39.99,96.254
MYS,Asia,Malaysia,10-03-22,30246,113,66642,39.99,96.254
MYS,Asia,Malaysia,11-03-22,30787,70,60050,39.99,96.254
MYS,Asia,Malaysia,12-03-22,32800,53,48943,39.99,96.254
MYS,Asia,Malaysia,13-03-22,26250,100,46324,39.99,96.254
MYS,Asia,Malaysia,14-03-22,22535,87,53846,39.98,96.254
MYS,Asia,Malaysia,15-03-22,22030,92,59247,39.98,96.254
MYS,Asia,Malaysia,16-03-22,26534,95,50007,39.98,96.254
MYS,Asia,Malaysia,17-03-22,28298,105,48065,39.98,96.254
MYS,Asia,Malaysia,18-03-22,27004,86,42543,39.98,96.254
MYS,Asia,Malaysia,19-03-22,24241,59,36239,39.97,96.254
MYS,Asia,Malaysia,20-03-22,22341,85,29032,39.97,96.254
MYS,Asia,Malaysia,21-03-22,19105,71,29612,39.97,96.254
MYS,Asia,Malaysia,22-03-22,17828,63,30513,39.97,96.254
MYS,Asia,Malaysia,23-03-22,21483,72,29160,39.97,96.254
MYS,Asia,Malaysia,24-03-22,22491,65,30306,39.97,96.254
MYS,Asia,Malaysia,25-03-22,24316,64,34399,39.97,96.254
MYS,Asia,Malaysia,26-03-22,21839,53,33192,39.97,96.254
MYS,Asia,Malaysia,27-03-22,20923,34,25184,39.97,96.254
MYS,Asia,Malaysia,28-03-22,16863,37,43824,39.96,96.254
MYS,Asia,Malaysia,29-03-22,13336,54,50355,39.96,96.254
MYS,Asia,Malaysia,30-03-22,15215,64,54345,39.96,96.254
MYS,Asia,Malaysia,31-03-22,15941,33,60035,39.96,96.254
MYS,Asia,Malaysia,01-04-22,18560,44,36811,31.22,96.254
MYS,Asia,Malaysia,02-04-22,17476,30,27734,31.22,96.254
MYS,Asia,Malaysia,03-04-22,14692,56,18066,31.22,96.254
MYS,Asia,Malaysia,04-04-22,12380,30,24122,31.22,96.254
MYS,Asia,Malaysia,05-04-22,10002,28,25165,31.22,96.254
MYS,Asia,Malaysia,06-04-22,12017,33,27994,31.22,96.254
MYS,Asia,Malaysia,07-04-22,12105,32,31954,31.22,96.254
MYS,Asia,Malaysia,08-04-22,11994,36,37884,31.21,96.254
MYS,Asia,Malaysia,09-04-22,14944,31,44962,31.21,96.254
MYS,Asia,Malaysia,10-04-22,10177,21,41192,31.21,96.254
MYS,Asia,Malaysia,11-04-22,8112,12,49300,31.21,96.254
MYS,Asia,Malaysia,12-04-22,7739,19,48823,31.2,96.254
MYS,Asia,Malaysia,13-04-22,9002,30,50834,31.2,96.254
MYS,Asia,Malaysia,14-04-22,10052,22,62232,31.2,96.254
MYS,Asia,Malaysia,15-04-22,10413,18,60051,31.19,96.254
MYS,Asia,Malaysia,16-04-22,9673,0,84368,31.19,96.254
MYS,Asia,Malaysia,17-04-22,9705,28,63585,31.18,96.254
MYS,Asia,Malaysia,18-04-22,6623,12,59657,31.18,96.254
MYS,Asia,Malaysia,19-04-22,7140,16,50873,31.18,96.254
MYS,Asia,Malaysia,20-04-22,6069,12,65444,31.17,96.254
MYS,Asia,Malaysia,21-04-22,6968,16,66307,31.17,96.254
MYS,Asia,Malaysia,22-04-22,5899,5,69772,31.17,96.254
MYS,Asia,Malaysia,23-04-22,6342,12,80473,31.16,96.254
MYS,Asia,Malaysia,24-04-22,5624,9,56895,31.16,96.254
MYS,Asia,Malaysia,25-04-22,4006,8,42385,31.16,96.254
MYS,Asia,Malaysia,26-04-22,2478,8,37711,31.15,96.254
MYS,Asia,Malaysia,27-04-22,3361,13,38518,31.15,96.254
MYS,Asia,Malaysia,28-04-22,3471,6,35879,31.15,96.254
MYS,Asia,Malaysia,29-04-22,2935,10,42713,31.15,96.254
MYS,Asia,Malaysia,30-04-22,2579,6,38463,31.15,96.254
MYS,Asia,Malaysia,01-05-22,2107,5,13591,21.88,96.254
MYS,Asia,Malaysia,02-05-22,1503,3,3170,21.88,96.254
MYS,Asia,Malaysia,03-05-22,1352,5,2266,21.88,96.254
MYS,Asia,Malaysia,04-05-22,922,9,3207,21.88,96.254
MYS,Asia,Malaysia,05-05-22,1054,3,13781,21.88,96.254
MYS,Asia,Malaysia,06-05-22,1278,2,22136,21.88,96.254
MYS,Asia,Malaysia,07-05-22,1251,7,25980,21.88,96.254
MYS,Asia,Malaysia,08-05-22,1372,3,31003,21.88,96.254
MYS,Asia,Malaysia,09-05-22,2153,4,32084,21.88,96.254
MYS,Asia,Malaysia,10-05-22,2246,1,33780,21.88,96.254
MYS,Asia,Malaysia,11-05-22,2605,6,36162,21.88,96.254
MYS,Asia,Malaysia,12-05-22,3321,8,44157,21.87,96.254
MYS,Asia,Malaysia,13-05-22,3410,4,57643,21.87,96.254
MYS,Asia,Malaysia,14-05-22,3029,5,49271,21.87,96.254
MYS,Asia,Malaysia,15-05-22,2373,5,26588,14.46,96.254
MYS,Asia,Malaysia,16-05-22,2239,3,12039,14.46,96.254
MYS,Asia,Malaysia,17-05-22,1697,5,18713,14.46,96.254
MYS,Asia,Malaysia,18-05-22,1469,3,15773,14.46,96.254
MYS,Asia,Malaysia,19-05-22,2017,7,19218,14.46,96.254
MYS,Asia,Malaysia,20-05-22,2124,3,25908,14.46,96.254
MYS,Asia,Malaysia,21-05-22,2063,5,25636,14.45,96.254
MYS,Asia,Malaysia,22-05-22,2024,0,17504,14.45,96.254
MYS,Asia,Malaysia,23-05-22,1814,5,12372,14.45,96.254
MYS,Asia,Malaysia,24-05-22,1544,2,13892,14.45,96.254
MYS,Asia,Malaysia,25-05-22,1918,2,13608,14.45,96.254
MYS,Asia,Malaysia,26-05-22,2430,6,18179,14.45,96.254
MYS,Asia,Malaysia,27-05-22,1845,3,23881,14.45,96.254
MYS,Asia,Malaysia,28-05-22,1877,2,21739,14.45,96.254
MYS,Asia,Malaysia,29-05-22,1645,2,15937,14.45,96.254
MYS,Asia,Malaysia,30-05-22,1155,5,14347,14.45,96.254
MYS,Asia,Malaysia,31-05-22,1325,4,16774,14.45,96.254
MYS,Asia,Malaysia,01-06-22,1451,7,6415,14.45,96.254
MYS,Asia,Malaysia,02-06-22,1809,2,7855,14.45,96.254
MYS,Asia,Malaysia,03-06-22,1877,2,11248,14.45,96.254
MYS,Asia,Malaysia,04-06-22,1844,1,9408,14.45,96.254
MYS,Asia,Malaysia,05-06-22,1591,5,5840,14.45,96.254
MYS,Asia,Malaysia,06-06-22,1358,2,2686,14.45,96.254
MYS,Asia,Malaysia,07-06-22,1330,2,7354,14.45,96.254
MYS,Asia,Malaysia,08-06-22,1128,9,7228,14.45,96.254
MYS,Asia,Malaysia,09-06-22,1518,6,10126,14.45,96.254
MYS,Asia,Malaysia,10-06-22,1887,3,13937,14.45,96.254
MYS,Asia,Malaysia,11-06-22,0,0,13254,14.44,96.254
MYS,Asia,Malaysia,12-06-22,3875,3,8852,14.44,96.254
MYS,Asia,Malaysia,13-06-22,1571,1,8248,14.44,96.254
MYS,Asia,Malaysia,14-06-22,2092,4,8409,14.44,96.254
MYS,Asia,Malaysia,15-06-22,1922,4,10026,14.44,96.254
MYS,Asia,Malaysia,16-06-22,2320,5,13018,14.44,96.254
MYS,Asia,Malaysia,17-06-22,2033,5,18231,14.44,96.254
MYS,Asia,Malaysia,18-06-22,2130,2,16958,14.44,96.254
MYS,Asia,Malaysia,19-06-22,2127,0,11043,14.44,96.254
MYS,Asia,Malaysia,20-06-22,1690,0,8050,14.44,96.254
MYS,Asia,Malaysia,21-06-22,2093,3,8239,14.44,96.254
MYS,Asia,Malaysia,22-06-22,1921,2,10722,14.44,96.254
MYS,Asia,Malaysia,23-06-22,2425,4,14081,14.44,96.254
MYS,Asia,Malaysia,24-06-22,2796,1,20308,14.44,96.254
MYS,Asia,Malaysia,25-06-22,2512,3,13644,14.43,96.254
MYS,Asia,Malaysia,26-06-22,2302,0,8009,14.43,96.254
MYS,Asia,Malaysia,27-06-22,2003,1,6099,14.43,96.254
MYS,Asia,Malaysia,28-06-22,1894,8,5982,14.43,96.254
MYS,Asia,Malaysia,29-06-22,2025,4,5809,14.43,96.254
MYS,Asia,Malaysia,30-06-22,2605,5,8556,14.43,96.254
MYS,Asia,Malaysia,01-07-22,2867,2,10034,14.43,96.254
MYS,Asia,Malaysia,02-07-22,2773,0,9060,14.43,96.254
